Run Name,2014-08-06 cytochome c albumin
Run Date,11:47:06 AM   08-06-14
Method Name,Superdex 75 Collection 7-37 mL.4
Export Format Version, 1.00
Method ID, 3997
Points/Second, 5.00
Number of Records,  14157
Offset from Run Start Time,00:00:00
Run End Time,00:47:05
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,%B
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,Tube Number
Time,UV,Conductivity,Gradient Pump,GP Pressure,Volume,Fraction
   888.8,0.003889,  18.333,100,  145,     7.4,  3
   889.0,0.004010,  18.329,100,  144,     7.4,  3
   889.2,0.004010,  18.335,100,  144,     7.4,  3
   889.4,0.004115,  18.332,100,  144,     7.4,  3
   889.6,0.004387,  18.336,100,  143,     7.4,  3
   889.8,0.004101,  18.328,100,  144,     7.4,  3
   890.0,0.004252,  18.335,100,  145,     7.4,  3
   890.2,0.004072,  18.336,100,  144,     7.4,  3
   890.4,0.003891,  18.332,100,  143,     7.4,  3
   890.6,0.003664,  18.327,100,  143,     7.4,  3
   890.8,0.003860,  18.331,100,  143,     7.4,  3
   891.0,0.003708,  18.331,100,  142,     7.4,  3
   891.2,0.004100,  18.328,100,  142,     7.4,  3
   891.4,0.004402,  18.333,100,  142,     7.4,  3
   891.6,0.004327,  18.329,100,  142,     7.4,  3
   891.8,0.004206,  18.331,100,  142,     7.4,  3
   892.0,0.003980,  18.336,100,  142,     7.4,  3
   892.2,0.003950,  18.327,100,  143,     7.4,  3
   892.4,0.004086,  18.334,100,  144,     7.4,  3
   892.6,0.004222,  18.332,100,  143,     7.4,  3
   892.8,0.004025,  18.334,100,  143,     7.4,  3
   893.0,0.003949,  18.332,100,  142,     7.4,  3
   893.2,0.003692,  18.333,100,  142,     7.4,  3
   893.4,0.003315,  18.332,100,  141,     7.4,  3
   893.6,0.003013,  18.327,100,  141,     7.4,  3
   893.8,0.002907,  18.327,100,  141,     7.4,  3
   894.0,0.002998,  18.329,100,  141,     7.5,  3
   894.2,0.002848,  18.330,100,  142,     7.5,  3
   894.4,0.002833,  18.333,100,  143,     7.5,  3
   894.6,0.003242,  18.336,100,  143,     7.5,  3
   894.8,0.003604,  18.341,100,  142,     7.5,  3
   895.0,0.003801,  18.340,100,  143,     7.5,  3
   895.2,0.004148,  18.346,100,  143,     7.5,  3
   895.4,0.004194,  18.342,100,  143,     7.5,  3
   895.6,0.003936,  18.341,100,  144,     7.5,  3
   895.8,0.004087,  18.341,100,  144,     7.5,  3
   896.0,0.003844,  18.341,100,  144,     7.5,  3
   896.2,0.003647,  18.343,100,  145,     7.5,  3
   896.4,0.003753,  18.343,100,  145,     7.5,  3
   896.6,0.003950,  18.349,100,  145,     7.5,  3
   896.8,0.004024,  18.340,100,  145,     7.5,  3
   897.0,0.004190,  18.346,100,  145,     7.5,  3
   897.2,0.004251,  18.353,100,  145,     7.5,  3
   897.4,0.004236,  18.346,100,  145,     7.5,  3
   897.6,0.004251,  18.355,100,  144,     7.5,  3
   897.8,0.004070,  18.343,100,  144,     7.5,  3
   898.0,0.004206,  18.345,100,  144,     7.5,  3
   898.2,0.004417,  18.354,100,  146,     7.5,  3
   898.4,0.004644,  18.351,100,  147,     7.5,  3
   898.6,0.004735,  18.359,100,  146,     7.5,  3
   898.8,0.004736,  18.358,100,  144,     7.5,  3
   899.0,0.004691,  18.361,100,  144,     7.5,  3
   899.2,0.004479,  18.365,100,  143,     7.5,  3
   899.4,0.004071,  18.357,100,  142,     7.5,  3
   899.6,0.003980,  18.359,100,  142,     7.5,  3
   899.8,0.003587,  18.361,100,  142,     7.5,  3
   900.0,0.003361,  18.361,100,  141,     7.5,  3
   900.2,0.003345,  18.364,100,  142,     7.5,  3
   900.2,0.003331,  18.364,100,  142,     7.5,  4
   900.4,0.003271,  18.363,100,  142,     7.5,  4
   900.6,0.003164,  18.363,100,  142,     7.5,  4
   900.8,0.003315,  18.366,100,  142,     7.5,  4
   901.0,0.003239,  18.374,100,  143,     7.5,  4
   901.2,0.003329,  18.362,100,  143,     7.5,  4
   901.4,0.003570,  18.368,100,  143,     7.5,  4
   901.6,0.003420,  18.366,100,  143,     7.5,  4
   901.8,0.003738,  18.363,100,  142,     7.5,  4
   902.0,0.003768,  18.367,100,  141,     7.5,  4
   902.2,0.003738,  18.358,100,  141,     7.5,  4
   902.4,0.004040,  18.359,100,  141,     7.5,  4
   902.6,0.004327,  18.351,100,  142,     7.5,  4
   902.8,0.004115,  18.359,100,  144,     7.5,  4
   903.0,0.004326,  18.364,100,  144,     7.5,  4
   903.2,0.004342,  18.362,100,  144,     7.5,  4
   903.4,0.004146,  18.365,100,  143,     7.5,  4
   903.6,0.004298,  18.359,100,  142,     7.5,  4
   903.8,0.004222,  18.358,100,  143,     7.5,  4
   904.0,0.004313,  18.355,100,  143,     7.5,  4
   904.2,0.004464,  18.357,100,  143,     7.5,  4
   904.4,0.004161,  18.356,100,  143,     7.5,  4
   904.6,0.003994,  18.346,100,  144,     7.5,  4
   904.8,0.004357,  18.354,100,  144,     7.5,  4
   905.0,0.004735,  18.355,100,  145,     7.5,  4
   905.2,0.004872,  18.356,100,  145,     7.5,  4
   905.4,0.005522,  18.349,100,  146,     7.5,  4
   905.6,0.005931,  18.352,100,  146,     7.5,  4
   905.8,0.005780,  18.346,100,  146,     7.5,  4
   906.0,0.006022,  18.359,100,  145,     7.6,  4
   906.2,0.006097,  18.350,100,  145,     7.6,  4
   906.4,0.005749,  18.358,100,  145,     7.6,  4
   906.6,0.005491,  18.348,100,  144,     7.6,  4
   906.8,0.005582,  18.347,100,  144,     7.6,  4
   907.0,0.004991,  18.350,100,  145,     7.6,  4
   907.2,0.005067,  18.354,100,  146,     7.6,  4
   907.4,0.005355,  18.353,100,  146,     7.6,  4
   907.6,0.005522,  18.357,100,  145,     7.6,  4
   907.8,0.005885,  18.356,100,  144,     7.6,  4
   908.0,0.006158,  18.352,100,  143,     7.6,  4
   908.2,0.005840,  18.353,100,  143,     7.6,  4
   908.4,0.005537,  18.349,100,  142,     7.6,  4
   908.6,0.005552,  18.350,100,  142,     7.6,  4
   908.8,0.005204,  18.364,100,  142,     7.6,  4
   909.0,0.005189,  18.363,100,  141,     7.6,  4
   909.2,0.005552,  18.369,100,  141,     7.6,  4
   909.4,0.005749,  18.364,100,  142,     7.6,  4
   909.6,0.005719,  18.369,100,  143,     7.6,  4
   909.8,0.005567,  18.362,100,  143,     7.6,  4
   910.0,0.005219,  18.375,100,  143,     7.6,  4
   910.2,0.004902,  18.372,100,  143,     7.6,  4
   910.4,0.004660,  18.370,100,  142,     7.6,  4
   910.6,0.004538,  18.365,100,  141,     7.6,  4
   910.8,0.004750,  18.369,100,  141,     7.6,  4
   911.0,0.004962,  18.368,100,  140,     7.6,  4
   911.2,0.005204,  18.367,100,  140,     7.6,  4
   911.4,0.005522,  18.365,100,  142,     7.6,  4
   911.6,0.005961,  18.368,100,  144,     7.6,  4
   911.8,0.006174,  18.370,100,  144,     7.6,  4
   912.0,0.006204,  18.364,100,  143,     7.6,  4
   912.2,0.006371,  18.370,100,  143,     7.6,  4
   912.4,0.006249,  18.371,100,  143,     7.6,  4
   912.6,0.005825,  18.366,100,  143,     7.6,  4
   912.8,0.005673,  18.365,100,  144,     7.6,  4
   913.0,0.005673,  18.372,100,  144,     7.6,  4
   913.2,0.005658,  18.374,100,  144,     7.6,  4
   913.4,0.005734,  18.374,100,  145,     7.6,  4
   913.6,0.005356,  18.376,100,  145,     7.6,  4
   913.8,0.005416,  18.378,100,  145,     7.6,  4
   914.0,0.005447,  18.383,100,  145,     7.6,  4
   914.2,0.005325,  18.384,100,  145,     7.6,  4
   914.4,0.005326,  18.386,100,  145,     7.6,  4
   914.6,0.005734,  18.397,100,  145,     7.6,  4
   914.8,0.005643,  18.397,100,  144,     7.6,  4
   915.0,0.005143,  18.404,100,  144,     7.6,  4
   915.2,0.005083,  18.392,100,  144,     7.6,  4
   915.4,0.005083,  18.396,100,  144,     7.6,  4
   915.6,0.005143,  18.407,100,  144,     7.6,  4
   915.8,0.005144,  18.409,100,  144,     7.6,  4
   916.0,0.005704,  18.417,100,  145,     7.6,  4
   916.2,0.005643,  18.414,100,  144,     7.6,  4
   916.4,0.005583,  18.416,100,  143,     7.6,  4
   916.6,0.005356,  18.413,100,  143,     7.6,  4
   916.8,0.005129,  18.424,100,  143,     7.6,  4
   917.0,0.004841,  18.417,100,  142,     7.6,  4
   917.2,0.004569,  18.415,100,  142,     7.6,  4
   917.4,0.004477,  18.413,100,  142,     7.6,  4
   917.6,0.004371,  18.414,100,  142,     7.6,  4
   917.8,0.004265,  18.424,100,  142,     7.6,  4
   918.0,0.004342,  18.422,100,  142,     7.7,  4
   918.2,0.004494,  18.428,100,  143,     7.7,  4
   918.4,0.004691,  18.420,100,  144,     7.7,  4
   918.6,0.004978,  18.433,100,  144,     7.7,  4
   918.8,0.005447,  18.427,100,  144,     7.7,  4
   919.0,0.005704,  18.424,100,  143,     7.7,  4
   919.2,0.006158,  18.424,100,  142,     7.7,  4
   919.4,0.005749,  18.416,100,  141,     7.7,  4
   919.6,0.005749,  18.428,100,  141,     7.7,  4
   919.8,0.005734,  18.427,100,  141,     7.7,  4
   920.0,0.005704,  18.425,100,  141,     7.7,  4
   920.2,0.005401,  18.420,100,  142,     7.7,  4
   920.4,0.005855,  18.426,100,  143,     7.7,  4
   920.6,0.005961,  18.433,100,  143,     7.7,  4
   920.8,0.005764,  18.431,100,  142,     7.7,  4
   921.0,0.005506,  18.428,100,  143,     7.7,  4
   921.2,0.005613,  18.430,100,  143,     7.7,  4
   921.4,0.005295,  18.435,100,  143,     7.7,  4
   921.6,0.005582,  18.430,100,  144,     7.7,  4
   921.8,0.005492,  18.430,100,  144,     7.7,  4
   922.0,0.005280,  18.433,100,  145,     7.7,  4
   922.2,0.005159,  18.435,100,  145,     7.7,  4
   922.4,0.005507,  18.443,100,  145,     7.7,  4
   922.6,0.005234,  18.431,100,  145,     7.7,  4
   922.8,0.005022,  18.438,100,  145,     7.7,  4
   923.0,0.005264,  18.440,100,  145,     7.7,  4
   923.2,0.005279,  18.431,100,  145,     7.7,  4
   923.4,0.004825,  18.437,100,  145,     7.7,  4
   923.6,0.004688,  18.431,100,  145,     7.7,  4
   923.8,0.004824,  18.432,100,  144,     7.7,  4
   924.0,0.005006,  18.434,100,  144,     7.7,  4
   924.2,0.005128,  18.439,100,  146,     7.7,  4
   924.4,0.005825,  18.435,100,  147,     7.7,  4
   924.6,0.005931,  18.435,100,  146,     7.7,  4
   924.8,0.006386,  18.439,100,  144,     7.7,  4
   925.0,0.006537,  18.443,100,  143,     7.7,  4
   925.2,0.006386,  18.441,100,  142,     7.7,  4
   925.4,0.006204,  18.438,100,  142,     7.7,  4
   925.6,0.006507,  18.438,100,  142,     7.7,  4
   925.8,0.006386,  18.435,100,  142,     7.7,  4
   926.0,0.005992,  18.444,100,  142,     7.7,  4
   926.2,0.005961,  18.441,100,  142,     7.7,  4
   926.4,0.005658,  18.438,100,  142,     7.7,  4
   926.6,0.005430,  18.440,100,  142,     7.7,  4
   926.8,0.005673,  18.443,100,  143,     7.7,  4
   927.0,0.005734,  18.446,100,  143,     7.7,  4
   927.2,0.005961,  18.438,100,  144,     7.7,  4
   927.4,0.006280,  18.444,100,  143,     7.7,  4
   927.6,0.006431,  18.441,100,  143,     7.7,  4
   927.8,0.006083,  18.443,100,  142,     7.7,  4
   928.0,0.006492,  18.440,100,  142,     7.7,  4
   928.2,0.006659,  18.437,100,  141,     7.7,  4
   928.4,0.006811,  18.427,100,  141,     7.7,  4
   928.6,0.006841,  18.429,100,  142,     7.7,  4
   928.8,0.006795,  18.429,100,  143,     7.7,  4
   929.0,0.006477,  18.434,100,  143,     7.7,  4
   929.2,0.006492,  18.436,100,  143,     7.7,  4
   929.4,0.005992,  18.424,100,  143,     7.7,  4
   929.6,0.005901,  18.431,100,  142,     7.7,  4
   929.8,0.006022,  18.427,100,  142,     7.7,  4
   930.0,0.006219,  18.425,100,  142,     7.8,  4
   930.2,0.006174,  18.426,100,  143,     7.8,  4
   930.4,0.006553,  18.424,100,  143,     7.8,  4
   930.6,0.006553,  18.423,100,  144,     7.8,  4
   930.8,0.006659,  18.421,100,  145,     7.8,  4
   931.0,0.006538,  18.421,100,  145,     7.8,  4
   931.2,0.006553,  18.423,100,  145,     7.8,  4
   931.4,0.006583,  18.415,100,  145,     7.8,  4
   931.6,0.006538,  18.416,100,  146,     7.8,  4
   931.8,0.006295,  18.414,100,  145,     7.8,  4
   932.0,0.006492,  18.418,100,  145,     7.8,  4
   932.2,0.006613,  18.414,100,  145,     7.8,  4
   932.4,0.006371,  18.414,100,  145,     7.8,  4
   932.6,0.006659,  18.414,100,  144,     7.8,  4
   932.8,0.007175,  18.413,100,  144,     7.8,  4
   933.0,0.007159,  18.413,100,  145,     7.8,  4
   933.2,0.007159,  18.414,100,  146,     7.8,  4
   933.4,0.007599,  18.418,100,  145,     7.8,  4
   933.6,0.007311,  18.411,100,  144,     7.8,  4
   933.8,0.007007,  18.416,100,  144,     7.8,  4
   934.0,0.006947,  18.419,100,  144,     7.8,  4
   934.2,0.006674,  18.419,100,  143,     7.8,  4
   934.4,0.006522,  18.419,100,  142,     7.8,  4
   934.6,0.006568,  18.411,100,  142,     7.8,  4
   934.8,0.006764,  18.411,100,  142,     7.8,  4
   935.0,0.006871,  18.420,100,  141,     7.8,  4
   935.2,0.007052,  18.420,100,  141,     7.8,  4
   935.4,0.007432,  18.423,100,  142,     7.8,  4
   935.6,0.007462,  18.420,100,  143,     7.8,  4
   935.8,0.007341,  18.416,100,  143,     7.8,  4
   936.0,0.007159,  18.425,100,  144,     7.8,  4
   936.2,0.007053,  18.421,100,  143,     7.8,  4
   936.4,0.006704,  18.418,100,  142,     7.8,  4
   936.6,0.007023,  18.415,100,  141,     7.8,  4
   936.8,0.007221,  18.414,100,  141,     7.8,  4
   937.0,0.007434,  18.403,100,  140,     7.8,  4
   937.2,0.007647,  18.413,100,  140,     7.8,  4
   937.4,0.007555,  18.412,100,  142,     7.8,  4
   937.6,0.007494,  18.408,100,  143,     7.8,  4
   937.8,0.007387,  18.411,100,  143,     7.8,  4
   938.0,0.007281,  18.410,100,  143,     7.8,  4
   938.2,0.007235,  18.402,100,  143,     7.8,  4
   938.4,0.007356,  18.402,100,  143,     7.8,  4
   938.6,0.007311,  18.404,100,  143,     7.8,  4
   938.8,0.007053,  18.410,100,  143,     7.8,  4
   939.0,0.007023,  18.406,100,  144,     7.8,  4
   939.2,0.007221,  18.404,100,  144,     7.8,  4
   939.4,0.007297,  18.412,100,  144,     7.8,  4
   939.6,0.007480,  18.410,100,  145,     7.8,  4
   939.8,0.008057,  18.404,100,  145,     7.8,  4
   940.0,0.008361,  18.400,100,  145,     7.8,  4
   940.2,0.008194,  18.400,100,  145,     7.8,  4
   940.4,0.008240,  18.400,100,  145,     7.8,  4
   940.6,0.008042,  18.402,100,  145,     7.8,  4
   940.8,0.007830,  18.399,100,  145,     7.8,  4
   941.0,0.007617,  18.398,100,  144,     7.8,  4
   941.2,0.007556,  18.398,100,  144,     7.8,  4
   941.4,0.007404,  18.394,100,  144,     7.8,  4
   941.6,0.007722,  18.397,100,  144,     7.8,  4
   941.8,0.007904,  18.394,100,  144,     7.8,  4
   942.0,0.008040,  18.404,100,  145,     7.9,  4
   942.2,0.008085,  18.401,100,  144,     7.9,  4
   942.4,0.008451,  18.390,100,  143,     7.9,  4
   942.6,0.008253,  18.391,100,  143,     7.9,  4
   942.8,0.008390,  18.395,100,  143,     7.9,  4
   943.0,0.008558,  18.387,100,  142,     7.9,  4
   943.2,0.008618,  18.397,100,  142,     7.9,  4
   943.4,0.008604,  18.395,100,  142,     7.9,  4
   943.6,0.008772,  18.399,100,  143,     7.9,  4
   943.8,0.008468,  18.398,100,  142,     7.9,  4
   944.0,0.008270,  18.393,100,  142,     7.9,  4
   944.2,0.008256,  18.401,100,  143,     7.9,  4
   944.4,0.008392,  18.394,100,  143,     7.9,  4
   944.6,0.008285,  18.399,100,  144,     7.9,  4
   944.8,0.008498,  18.396,100,  144,     7.9,  4
   945.0,0.008528,  18.393,100,  143,     7.9,  4
   945.2,0.008376,  18.397,100,  142,     7.9,  4
   945.4,0.008392,  18.396,100,  141,     7.9,  4
   945.6,0.008529,  18.396,100,  141,     7.9,  4
   945.8,0.008210,  18.394,100,  141,     7.9,  4
   946.0,0.008271,  18.396,100,  141,     7.9,  4
   946.2,0.008377,  18.393,100,  142,     7.9,  4
   946.4,0.008134,  18.383,100,  143,     7.9,  4
   946.6,0.008225,  18.401,100,  143,     7.9,  4
   946.8,0.008545,  18.394,100,  142,     7.9,  4
   947.0,0.008911,  18.395,100,  142,     7.9,  4
   947.2,0.009155,  18.392,100,  143,     7.9,  4
   947.4,0.009093,  18.397,100,  143,     7.9,  4
   947.6,0.009276,  18.386,100,  144,     7.9,  4
   947.8,0.009689,  18.404,100,  144,     7.9,  4
   948.0,0.009872,  18.396,100,  144,     7.9,  4
   948.2,0.009933,  18.393,100,  145,     7.9,  4
   948.4,0.010209,  18.393,100,  145,     7.9,  4
   948.6,0.010087,  18.399,100,  145,     7.9,  4
   948.8,0.009887,  18.385,100,  145,     7.9,  4
   949.0,0.009766,  18.399,100,  145,     7.9,  4
   949.2,0.009889,  18.392,100,  145,     7.9,  4
   949.4,0.009721,  18.385,100,  145,     7.9,  4
   949.6,0.009493,  18.395,100,  144,     7.9,  4
   949.8,0.009050,  18.395,100,  144,     7.9,  4
   950.0,0.008913,  18.384,100,  144,     7.9,  4
   950.2,0.008685,  18.394,100,  145,     7.9,  4
   950.4,0.008837,  18.390,100,  146,     7.9,  4
   950.6,0.008882,  18.397,100,  145,     7.9,  4
   950.8,0.009264,  18.397,100,  145,     7.9,  4
   951.0,0.009065,  18.394,100,  144,     7.9,  4
   951.2,0.009384,  18.398,100,  143,     7.9,  4
   951.4,0.009568,  18.388,100,  142,     7.9,  4
   951.6,0.009812,  18.387,100,  142,     7.9,  4
   951.8,0.009904,  18.386,100,  142,     7.9,  4
   952.0,0.010317,  18.391,100,  142,     7.9,  4
   952.2,0.010488,  18.398,100,  142,     7.9,  4
   952.4,0.010441,  18.401,100,  142,     7.9,  4
   952.6,0.010641,  18.395,100,  142,     7.9,  4
   952.8,0.010519,  18.396,100,  142,     7.9,  4
   953.0,0.010869,  18.393,100,  143,     7.9,  4
   953.2,0.010746,  18.396,100,  143,     7.9,  4
   953.4,0.010853,  18.395,100,  143,     7.9,  4
   953.6,0.010974,  18.392,100,  142,     7.9,  4
   953.8,0.011510,  18.395,100,  142,     7.9,  4
   954.0,0.011250,  18.386,100,  141,     8.0,  4
   954.2,0.011616,  18.388,100,  141,     8.0,  4
   954.4,0.011815,  18.387,100,  141,     8.0,  4
   954.6,0.011432,  18.394,100,  142,     8.0,  4
   954.8,0.011433,  18.387,100,  144,     8.0,  4
   955.0,0.011741,  18.392,100,  143,     8.0,  4
   955.2,0.011435,  18.394,100,  143,     8.0,  4
   955.4,0.011695,  18.387,100,  143,     8.0,  4
   955.6,0.012003,  18.394,100,  142,     8.0,  4
   955.8,0.011559,  18.392,100,  142,     8.0,  4
   956.0,0.011221,  18.387,100,  143,     8.0,  4
   956.2,0.011268,  18.394,100,  143,     8.0,  4
   956.4,0.010796,  18.392,100,  143,     8.0,  4
   956.6,0.010826,  18.391,100,  144,     8.0,  4
   956.8,0.011407,  18.394,100,  144,     8.0,  4
   957.0,0.011837,  18.393,100,  145,     8.0,  4
   957.2,0.011730,  18.394,100,  145,     8.0,  4
   957.4,0.012188,  18.391,100,  145,     8.0,  4
   957.6,0.012327,  18.399,100,  146,     8.0,  4
   957.8,0.012266,  18.385,100,  145,     8.0,  4
   958.0,0.012313,  18.396,100,  145,     8.0,  4
   958.2,0.012757,  18.397,100,  145,     8.0,  4
   958.4,0.013066,  18.401,100,  144,     8.0,  4
   958.6,0.013249,  18.390,100,  144,     8.0,  4
   958.8,0.013682,  18.396,100,  144,     8.0,  4
   959.0,0.013635,  18.396,100,  145,     8.0,  4
   959.2,0.013880,  18.395,100,  146,     8.0,  4
   959.4,0.013738,  18.394,100,  145,     8.0,  4
   959.6,0.013784,  18.388,100,  144,     8.0,  4
   959.8,0.013476,  18.391,100,  143,     8.0,  4
   960.0,0.014015,  18.397,100,  143,     8.0,  4
   960.2,0.014031,  18.395,100,  143,     8.0,  4
   960.3,0.014234,  18.395,100,  142,     8.0,  5
   960.4,0.014433,  18.395,100,  142,     8.0,  5
   960.6,0.014542,  18.401,100,  142,     8.0,  5
   960.8,0.014511,  18.399,100,  142,     8.0,  5
   961.0,0.014217,  18.404,100,  141,     8.0,  5
   961.2,0.014005,  18.413,100,  141,     8.0,  5
   961.4,0.013342,  18.408,100,  142,     8.0,  5
   961.6,0.013390,  18.407,100,  143,     8.0,  5
   961.8,0.013730,  18.415,100,  143,     8.0,  5
   962.0,0.013382,  18.408,100,  143,     8.0,  5
   962.2,0.013352,  18.411,100,  143,     8.0,  5
   962.4,0.013751,  18.407,100,  142,     8.0,  5
   962.6,0.013640,  18.403,100,  141,     8.0,  5
   962.8,0.013316,  18.401,100,  140,     8.0,  5
   963.0,0.013925,  18.403,100,  140,     8.0,  5
   963.2,0.014434,  18.398,100,  140,     8.0,  5
   963.4,0.014315,  18.408,100,  142,     8.0,  5
   963.6,0.014349,  18.408,100,  144,     8.0,  5
   963.8,0.014563,  18.403,100,  143,     8.0,  5
   964.0,0.014424,  18.407,100,  143,     8.0,  5
   964.2,0.014620,  18.405,100,  143,     8.0,  5
   964.4,0.015033,  18.403,100,  143,     8.0,  5
   964.6,0.015540,  18.405,100,  143,     8.0,  5
   964.8,0.015526,  18.400,100,  144,     8.0,  5
   965.0,0.015576,  18.397,100,  144,     8.0,  5
   965.2,0.015347,  18.402,100,  144,     8.0,  5
   965.4,0.015455,  18.398,100,  144,     8.0,  5
   965.6,0.015042,  18.396,100,  145,     8.0,  5
   965.8,0.015077,  18.401,100,  145,     8.0,  5
   966.0,0.015077,  18.394,100,  145,     8.1,  5
   966.2,0.015142,  18.398,100,  145,     8.1,  5
   966.4,0.015146,  18.400,100,  145,     8.1,  5
   966.6,0.015361,  18.406,100,  145,     8.1,  5
   966.8,0.015529,  18.404,100,  145,     8.1,  5
   967.0,0.015732,  18.399,100,  144,     8.1,  5
   967.2,0.015780,  18.405,100,  144,     8.1,  5
   967.4,0.015640,  18.405,100,  144,     8.1,  5
   967.6,0.015995,  18.409,100,  143,     8.1,  5
   967.8,0.016396,  18.408,100,  144,     8.1,  5
   968.0,0.016624,  18.417,100,  145,     8.1,  5
   968.2,0.016820,  18.411,100,  144,     8.1,  5
   968.4,0.016893,  18.418,100,  143,     8.1,  5
   968.6,0.016648,  18.411,100,  143,     8.1,  5
   968.8,0.016709,  18.421,100,  143,     8.1,  5
   969.0,0.016431,  18.421,100,  142,     8.1,  5
   969.2,0.016434,  18.417,100,  142,     8.1,  5
   969.4,0.016481,  18.424,100,  142,     8.1,  5
   969.6,0.016404,  18.431,100,  142,     8.1,  5
   969.8,0.016284,  18.439,100,  142,     8.1,  5
   970.0,0.016329,  18.433,100,  142,     8.1,  5
   970.2,0.016531,  18.432,100,  142,     8.1,  5
   970.4,0.016919,  18.443,100,  143,     8.1,  5
   970.6,0.017121,  18.440,100,  143,     8.1,  5
   970.8,0.017386,  18.444,100,  143,     8.1,  5
   971.0,0.017915,  18.430,100,  143,     8.1,  5
   971.2,0.017993,  18.431,100,  142,     8.1,  5
   971.4,0.017934,  18.433,100,  141,     8.1,  5
   971.6,0.017718,  18.429,100,  140,     8.1,  5
   971.8,0.017657,  18.438,100,  140,     8.1,  5
   972.0,0.017519,  18.431,100,  140,     8.1,  5
   972.2,0.017336,  18.442,100,  142,     8.1,  5
   972.4,0.017194,  18.441,100,  143,     8.1,  5
   972.6,0.017702,  18.442,100,  143,     8.1,  5
   972.8,0.017943,  18.444,100,  142,     8.1,  5
   973.0,0.018050,  18.441,100,  143,     8.1,  5
   973.2,0.018339,  18.444,100,  143,     8.1,  5
   973.4,0.018589,  18.442,100,  143,     8.1,  5
   973.6,0.018456,  18.442,100,  144,     8.1,  5
   973.8,0.018369,  18.439,100,  144,     8.1,  5
   974.0,0.018682,  18.444,100,  144,     8.1,  5
   974.2,0.018963,  18.447,100,  144,     8.1,  5
   974.4,0.019118,  18.447,100,  144,     8.1,  5
   974.6,0.019405,  18.441,100,  145,     8.1,  5
   974.8,0.019358,  18.449,100,  146,     8.1,  5
   975.0,0.019031,  18.447,100,  145,     8.1,  5
   975.2,0.018600,  18.451,100,  145,     8.1,  5
   975.4,0.018646,  18.448,100,  145,     8.1,  5
   975.6,0.018557,  18.448,100,  144,     8.1,  5
   975.8,0.018957,  18.448,100,  144,     8.1,  5
   976.0,0.019223,  18.451,100,  144,     8.1,  5
   976.2,0.019457,  18.440,100,  145,     8.1,  5
   976.4,0.019462,  18.446,100,  147,     8.1,  5
   976.6,0.019385,  18.450,100,  146,     8.1,  5
   976.8,0.019307,  18.454,100,  145,     8.1,  5
   977.0,0.019289,  18.449,100,  144,     8.1,  5
   977.2,0.019691,  18.448,100,  142,     8.1,  5
   977.4,0.019582,  18.449,100,  142,     8.1,  5
   977.6,0.020061,  18.449,100,  142,     8.1,  5
   977.8,0.020101,  18.453,100,  142,     8.1,  5
   978.0,0.020291,  18.451,100,  141,     8.2,  5
   978.2,0.020137,  18.450,100,  141,     8.2,  5
   978.4,0.020196,  18.458,100,  142,     8.2,  5
   978.6,0.019949,  18.458,100,  142,     8.2,  5
   978.8,0.020020,  18.460,100,  142,     8.2,  5
   979.0,0.020172,  18.458,100,  143,     8.2,  5
   979.2,0.020282,  18.460,100,  143,     8.2,  5
   979.4,0.020571,  18.455,100,  143,     8.2,  5
   979.6,0.021084,  18.461,100,  142,     8.2,  5
   979.8,0.021165,  18.461,100,  142,     8.2,  5
   980.0,0.021170,  18.461,100,  141,     8.2,  5
   980.2,0.021215,  18.458,100,  141,     8.2,  5
   980.4,0.021148,  18.454,100,  141,     8.2,  5
   980.6,0.020931,  18.452,100,  142,     8.2,  5
   980.8,0.021122,  18.454,100,  143,     8.2,  5
   981.0,0.021342,  18.453,100,  143,     8.2,  5
   981.2,0.021517,  18.461,100,  143,     8.2,  5
   981.4,0.021874,  18.459,100,  143,     8.2,  5
   981.6,0.022031,  18.455,100,  142,     8.2,  5
   981.8,0.022140,  18.457,100,  142,     8.2,  5
   982.0,0.022015,  18.459,100,  143,     8.2,  5
   982.2,0.022003,  18.458,100,  143,     8.2,  5
   982.4,0.022071,  18.454,100,  143,     8.2,  5
   982.6,0.022025,  18.457,100,  144,     8.2,  5
   982.8,0.022099,  18.464,100,  144,     8.2,  5
   983.0,0.021910,  18.468,100,  144,     8.2,  5
   983.2,0.022292,  18.470,100,  144,     8.2,  5
   983.4,0.022466,  18.467,100,  145,     8.2,  5
   983.6,0.022559,  18.464,100,  145,     8.2,  5
   983.8,0.022658,  18.467,100,  145,     8.2,  5
   984.0,0.023035,  18.470,100,  145,     8.2,  5
   984.2,0.022943,  18.465,100,  145,     8.2,  5
   984.4,0.022785,  18.470,100,  144,     8.2,  5
   984.6,0.023079,  18.467,100,  144,     8.2,  5
   984.8,0.022930,  18.473,100,  144,     8.2,  5
   985.0,0.023239,  18.468,100,  145,     8.2,  5
   985.2,0.023265,  18.470,100,  146,     8.2,  5
   985.4,0.023561,  18.468,100,  145,     8.2,  5
   985.6,0.023499,  18.469,100,  144,     8.2,  5
   985.8,0.023727,  18.474,100,  143,     8.2,  5
   986.0,0.024090,  18.473,100,  143,     8.2,  5
